,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,Heading_2_Szone,distance,approaching,EVT1,EVT2,EVT3
10277,427.014892578125,711.1174926757812,427.014892578125,711.1174926757812,else,,,,False,608.235034878991,False,,,
10278,425.7063903808594,709.4222412109375,425.7063903808594,709.4222412109375,else,,,,False,606.9844190165172,True,,,
10279,421.0103759765625,706.9104614257812,421.0103759765625,706.9104614257812,else,,,,False,605.9493442988963,True,,,
10280,420.8916931152344,703.9255981445312,420.8916931152344,703.9255981445312,else,,,,False,603.133550876805,True,,,
10281,420.8916931152344,699.64599609375,420.8916931152344,699.64599609375,else,,,,False,599.048354012548,True,,,
10282,421.0103759765625,697.8733520507812,421.0103759765625,697.8733520507812,else,,,,False,597.3214569104689,True,,,
10283,423.21038818359375,697.09130859375,423.21038818359375,697.09130859375,else,,,,False,595.9190250051952,True,,,
10284,424.1014404296875,696.7160034179688,424.1014404296875,696.7160034179688,else,,,,False,595.2967292053752,True,,,
10285,425.3074645996094,696.172607421875,425.3074645996094,696.172607421875,else,,,,False,594.4220670106291,True,,,
10286,425.3074645996094,696.0049438476562,425.3074645996094,696.0049438476562,else,,,,False,594.2618094409196,True,,,
10287,428.8499145507813,694.3584594726562,428.8499145507813,694.3584594726562,else,,,,False,591.653831531171,True,,,
10288,432.42584228515625,688.9590454101562,432.42584228515625,688.9590454101562,else,,,,False,585.4537974608355,True,,,
10289,436.3578186035156,685.8970336914062,436.3578186035156,685.8970336914062,else,,,,False,581.4016371957255,True,,,
10290,440.8018493652344,682.5095825195312,440.8018493652344,682.5095825195312,else,,,,False,576.9098094776291,True,,,
10291,446.46783447265625,681.9580688476562,446.46783447265625,681.9580688476562,else,,,,False,574.8405586707851,True,,,
10292,451.36328125,681.9021606445312,451.36328125,681.9021606445312,else,,,,False,573.4984548605573,True,,,
10293,458.3140258789063,681.9021606445312,458.3140258789063,681.9021606445312,else,,,,False,571.7364067726695,True,,,
10294,461.0630493164063,681.9580688476562,461.0630493164063,681.9580688476562,else,,,,False,571.1155910204868,True,,,
10295,464.9922790527344,681.9580688476562,464.9922790527344,681.9580688476562,else,,,,False,570.1724535233172,True,,,
10296,472.255859375,682.5235595703125,472.255859375,682.5235595703125,else,,,,False,569.0474001193131,True,,,
10297,477.0206604003906,682.6532592773438,477.0206604003906,682.6532592773438,else,,,,False,568.1233633598748,True,,,
10298,481.6949462890625,683.8033447265625,481.6949462890625,683.8033447265625,else,,,,False,568.2547349057304,False,,,
